time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-15:35,3.6,"2,321","5,209","6,771",0,0,0.0000
2021/01/20-15:36,2.7,"1,812","4,414","5,857",0,0,0.0000
2021/01/20-15:37,3.0,"1,973","4,666","6,147",0,0,0.0000
2021/01/20-15:38,3.2,"2,142","4,926","6,445",0,0,0.0000
2021/01/20-15:39,3.5,"2,318","5,193","6,750",0,0,0.0000
2021/01/20-15:40,3.8,"2,502","5,468","7,063",0,0,0.0000
2021/01/20-15:41,2.6,"1,822","4,394","5,824",0,0,0.0000
2021/01/20-15:42,2.9,"1,981","4,644","6,112",0,0,0.0000
2021/01/20-15:43,3.2,"2,175","5,010","6,566",0,0,0.0000
2021/01/20-15:44,3.4,"2,349","5,274","6,868",0,0,0.0000
2021/01/20-15:45,3.7,"2,530","5,546","7,179",0,0,0.0000
2021/01/20-15:46,3.0,"2,154","4,937","6,471",0,0,0.0000
2021/01/20-15:47,2.8,"1,949","4,658","6,161",0,0,0.0000
2021/01/20-15:48,3.0,"2,113","4,913","6,454",0,0,0.0000
2021/01/20-15:49,3.3,"2,284","5,174","6,754",0,0,0.0000
2021/01/20-15:50,3.6,"2,462","5,444","7,061",0,0,0.0000
2021/01/20-15:51,2.6,"1,937","4,602","6,087",0,0,0.0000
2021/01/20-15:52,2.9,"2,090","4,842","6,364",0,0,0.0000
2021/01/20-15:53,3.2,"2,257","5,100","6,660",0,0,0.0000
2021/01/20-15:54,3.5,"2,432","5,366","6,963",0,0,0.0000
2021/01/20-15:55,3.8,"2,614","5,638","7,274",0,0,0.0000
2021/01/20-15:56,2.6,"2,039","4,789","6,326",0,0,0.0000
2021/01/20-15:57,2.7,"2,095","4,871","6,419",0,0,0.0000
2021/01/20-15:58,3.0,"2,262","5,134","6,721",0,0,0.0000
2021/01/20-15:59,3.3,"2,437","5,404","7,031",0,0,0.0000
2021/01/20-16:00,3.6,"2,620","5,681","7,349",0,0,0.0000
2021/01/20-16:01,2.9,"2,275","5,125","6,704",0,0,0.0000
2021/01/20-16:02,3.1,"2,346","5,230","6,823",0,0,0.0000
2021/01/20-16:03,3.4,"2,521","5,501","7,134",0,0,0.0000
2021/01/20-16:04,3.7,"2,705","5,780","7,453",0,0,0.0000
2021/01/20-16:05,4.0,"2,896","6,066","7,779",0,0,0.0000
2021/01/20-16:06,2.9,"2,349","5,118","6,647",0,0,0.0000
2021/01/20-16:07,3.1,"2,478","5,308","6,863",0,0,0.0000
2021/01/20-16:08,3.4,"2,652","5,573","7,165",0,0,0.0000
2021/01/20-16:09,3.7,"2,833","5,844","7,475",0,0,0.0000
2021/01/20-16:10,4.0,"3,021","6,123","7,792",0,0,0.0000
2021/01/20-16:11,2.9,"2,428","5,252","6,820",0,0,0.0000
2021/01/20-16:12,2.3,"1,581","4,236","5,733",0,0,0.0000
2021/01/20-16:13,2.6,"1,734","4,480","6,015",0,0,0.0000
2021/01/20-16:14,2.9,"1,899","4,740","6,315",0,0,0.0000
2021/01/20-16:15,3.2,"2,071","5,008","6,622",0,0,0.0000
2021/01/20-16:16,2.4,"1,641","4,327","5,836",0,0,0.0000
2021/01/20-16:17,2.6,"1,743","4,489","6,024",0,0,0.0000
2021/01/20-16:18,2.9,"1,834","4,560","6,071",0,0,0.0000
2021/01/20-16:19,3.2,"1,999","4,816","6,365",0,0,0.0000
2021/01/20-16:20,3.5,"2,172","5,080","6,666",0,0,0.0000
2021/01/20-16:21,2.5,"1,646","4,259","5,722",0,0,0.0000
2021/01/20-16:22,2.8,"1,795","4,495","5,995",0,0,0.0000
2021/01/20-16:23,3.1,"1,958","4,749","6,287",0,0,0.0000
2021/01/20-16:24,3.3,"2,128","5,010","6,586",0,0,0.0000
2021/01/20-16:25,3.6,"2,306","5,279","6,893",0,0,0.0000
2021/01/20-16:26,2.6,"1,741","4,407","5,892",0,0,0.0000
2021/01/20-16:27,2.6,"1,757","4,427","5,914",0,0,0.0000
2021/01/20-16:28,2.9,"1,922","4,687","6,214",0,0,0.0000
2021/01/20-16:29,3.2,"2,095","4,955","6,522",0,0,0.0000
2021/01/20-16:30,3.5,"2,275","5,230","6,837",0,0,0.0000
2021/01/20-16:31,2.6,"1,756","4,417","5,900",0,0,0.0000
2021/01/20-16:32,2.8,"1,894","4,633","6,149",0,0,0.0000
2021/01/20-16:33,3.2,"2,064","4,899","6,455",0,0,0.0000
