time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-16:11,3.6,"4,915","10,168","12,979",0,0,0.0000
2021/01/20-16:12,2.9,"4,150","9,001","11,643",0,0,0.0000
2021/01/20-16:13,3.2,"4,447","9,446","12,149",0,0,0.0000
2021/01/20-16:14,3.4,"4,766","9,920","12,689",0,0,0.0000
2021/01/20-16:15,3.7,"5,097","10,407","13,241",0,0,0.0000
2021/01/20-16:16,3.3,"4,796","9,933","12,695",0,0,0.0000
2021/01/20-16:17,3.6,"5,126","10,419","13,245",0,0,0.0000
2021/01/20-16:18,3.8,"5,395","10,728","13,556",0,0,0.0000
2021/01/20-16:19,4.1,"5,742","11,227","14,118",0,0,0.0000
2021/01/20-16:20,4.3,"6,102","11,738","14,693",0,0,0.0000
2021/01/20-16:21,3.9,"5,705","11,065","13,903",0,0,0.0000
2021/01/20-16:22,4.1,"6,055","11,566","14,468",0,0,0.0000
2021/01/20-16:23,4.4,"6,417","12,079","15,045",0,0,0.0000
2021/01/20-16:24,4.6,"6,791","12,604","15,634",0,0,0.0000
2021/01/20-16:25,4.8,"7,177","13,142","16,235",0,0,0.0000
2021/01/20-16:26,4.3,"6,680","12,316","15,271",0,0,0.0000
2021/01/20-16:27,2.2,"2,895","7,259","9,680",0,0,0.0000
2021/01/20-16:28,2.5,"3,169","7,688","10,175",0,0,0.0000
2021/01/20-16:29,2.7,"3,455","8,131","10,682",0,0,0.0000
2021/01/20-16:30,3.0,"3,754","8,585","11,202",0,0,0.0000
2021/01/20-16:31,2.4,"3,122","7,620","10,097",0,0,0.0000
2021/01/20-16:32,2.6,"3,355","7,979","10,509",0,0,0.0000
2021/01/20-16:33,2.9,"3,650","8,429","11,025",0,0,0.0000
2021/01/20-16:34,3.1,"3,957","8,893","11,553",0,0,0.0000
2021/01/20-16:35,3.4,"4,305","9,477","12,252",0,0,0.0000
2021/01/20-16:36,2.9,"3,747","8,603","11,246",0,0,0.0000
2021/01/20-16:37,3.1,"4,047","9,054","11,761",0,0,0.0000
2021/01/20-16:38,3.4,"4,367","9,529","12,302",0,0,0.0000
2021/01/20-16:39,3.6,"4,698","10,017","12,854",0,0,0.0000
2021/01/20-16:40,3.9,"5,043","10,517","13,420",0,0,0.0000
2021/01/20-16:41,3.3,"4,269","9,362","12,105",0,0,0.0000
2021/01/20-16:42,2.8,"3,814","8,639","11,269",0,0,0.0000
2021/01/20-16:43,3.1,"4,123","9,108","11,806",0,0,0.0000
2021/01/20-16:44,3.3,"4,445","9,590","12,355",0,0,0.0000
2021/01/20-16:45,3.6,"4,779","10,085","12,917",0,0,0.0000
2021/01/20-16:46,3.5,"4,746","9,987","12,792",0,0,0.0000
2021/01/20-16:47,3.8,"5,089","10,490","13,362",0,0,0.0000
2021/01/20-16:48,4.0,"5,444","11,006","13,945",0,0,0.0000
2021/01/20-16:49,4.3,"5,813","11,534","14,540",0,0,0.0000
2021/01/20-16:50,4.5,"6,194","12,075","15,149",0,0,0.0000
2021/01/20-16:51,4.0,"5,687","11,239","14,175",0,0,0.0000
2021/01/20-16:52,4.3,"6,054","11,767","14,770",0,0,0.0000
2021/01/20-16:53,4.5,"6,435","12,308","15,378",0,0,0.0000
2021/01/20-16:54,4.8,"6,828","12,861","15,998",0,0,0.0000
2021/01/20-16:55,5.0,"7,235","13,428","16,632",0,0,0.0000
2021/01/20-16:56,4.6,"6,778","12,677","15,758",0,0,0.0000
2021/01/20-16:57,2.7,"3,530","8,256","10,844",0,0,0.0000
2021/01/20-16:58,2.9,"3,831","8,717","11,373",0,0,0.0000
2021/01/20-16:59,3.1,"4,099","9,110","11,819",0,0,0.0000
2021/01/20-17:00,3.3,"4,319","9,425","12,174",0,0,0.0000
2021/01/20-17:01,2.8,"3,771","8,583","11,208",0,0,0.0000
