time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-15:23,8.3,"6,096","10,254","12,333",0,0,0.0000
2021/01/20-15:24,8.6,"6,390","10,639","12,756",0,0,0.0000
2021/01/20-15:25,8.8,"6,691","11,030","13,186",0,0,0.0000
2021/01/20-15:26,9.1,"6,999","11,429","13,623",0,0,0.0000
2021/01/20-15:27,8.3,"6,026","10,269","12,399",0,0,0.0000
2021/01/20-15:28,8.6,"6,320","10,653","12,822",0,0,0.0000
2021/01/20-15:29,8.9,"6,621","11,046","13,252",0,0,0.0000
2021/01/20-15:30,9.2,"6,930","11,445","13,690",0,0,0.0000
2021/01/20-15:31,9.4,"7,245","11,852","14,135",0,0,0.0000
2021/01/20-15:32,9.7,"7,569","12,266","14,587",0,0,0.0000
2021/01/20-15:33,9.9,"7,834","12,587","14,932",0,0,0.0000
2021/01/20-15:34,10.2,"8,169","13,013","15,396",0,0,0.0000
2021/01/20-15:35,10.5,"8,511","13,447","15,868",0,0,0.0000
2021/01/20-15:36,10.8,"8,861","13,887","16,346",0,0,0.0000
2021/01/20-15:37,11.1,"9,218","14,335","16,832",0,0,0.0000
2021/01/20-15:38,11.4,"9,582","14,790","17,326",0,0,0.0000
2021/01/20-15:39,10.6,"9,268","14,316","16,784",0,0,0.0000
2021/01/20-15:40,10.8,"9,552","14,647","17,136",0,0,0.0000
2021/01/20-15:41,11.1,"9,915","15,101","17,627",0,0,0.0000
2021/01/20-15:42,11.4,"10,285","15,562","18,126",0,0,0.0000
2021/01/20-15:43,11.7,"10,690","16,138","18,791",0,0,0.0000
2021/01/20-15:44,11.9,"11,074","16,614","19,304",0,0,0.0000
2021/01/20-15:45,10.6,"10,042","15,158","17,670",0,0,0.0000
2021/01/20-15:46,10.9,"10,400","15,606","18,157",0,0,0.0000
2021/01/20-15:47,11.2,"10,765","16,062","18,651",0,0,0.0000
2021/01/20-15:48,11.5,"11,138","16,526","19,153",0,0,0.0000
2021/01/20-15:49,11.6,"11,452","16,892","19,540",0,0,0.0000
2021/01/20-15:50,11.9,"11,836","17,367","20,053",0,0,0.0000
2021/01/20-15:51,12.2,"12,227","17,849","20,574",0,0,0.0000
2021/01/20-15:52,8.5,"6,679","11,132","13,367",0,0,0.0000
2021/01/20-15:53,8.8,"6,984","11,528","13,801",0,0,0.0000
2021/01/20-15:54,9.0,"7,295","11,930","14,241",0,0,0.0000
2021/01/20-15:55,9.3,"7,614","12,340","14,689",0,0,0.0000
2021/01/20-15:56,9.6,"7,969","12,866","15,303",0,0,0.0000
2021/01/20-15:57,9.9,"8,302","13,290","15,765",0,0,0.0000
2021/01/20-15:58,5.7,"4,319","7,982","9,902",0,0,0.0000
2021/01/20-15:59,6.0,"4,558","8,316","10,276",0,0,0.0000
2021/01/20-16:00,6.3,"4,804","8,658","10,658",0,0,0.0000
2021/01/20-16:01,6.5,"5,039","8,975","11,010",0,0,0.0000
2021/01/20-16:02,6.8,"5,300","9,331","11,405",0,0,0.0000
2021/01/20-16:03,7.2,"5,568","9,695","11,809",0,0,0.0000
2021/01/20-16:04,7.5,"5,844","10,066","12,220",0,0,0.0000
2021/01/20-16:05,7.8,"6,128","10,445","12,639",0,0,0.0000
2021/01/20-16:06,8.1,"6,134","10,344","12,477",0,0,0.0000
2021/01/20-16:07,8.3,"6,378","10,653","12,814",0,0,0.0000
