time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-16:02,11.6,"93,607","205,516","266,135",49,49,1.0000
2021/01/20-16:03,11.2,"91,404","201,922","261,957",51,51,1.0000
2021/01/20-16:04,12.1,"97,925","211,741","273,159",52,52,1.0000
2021/01/20-16:05,13.0,"104,712","221,825","284,626",53,53,1.0000
2021/01/20-16:06,10.8,"88,364","197,595","257,090",48,48,1.0000
2021/01/20-16:07,11.7,"94,703","207,180","268,036",49,49,1.0000
2021/01/20-16:08,11.4,"92,719","204,010","264,369",51,51,1.0000
2021/01/20-16:09,12.3,"99,037","213,523","275,221",52,52,1.0000
2021/01/20-16:10,13.1,"105,522","223,150","286,167",53,53,1.0000
2021/01/20-16:11,11.9,"97,905","211,103","272,261",47,47,1.0000
2021/01/20-16:12,12.8,"104,328","220,668","283,145",49,49,1.0000
2021/01/20-16:13,11.9,"98,280","211,323","272,417",51,51,1.0000
2021/01/20-16:14,12.7,"104,691","220,876","283,288",52,52,1.0000
2021/01/20-16:15,13.6,"111,354","230,683","294,412",52,52,1.0000
2021/01/20-16:16,12.9,"108,477","225,487","288,245",48,48,1.0000
2021/01/20-16:17,13.8,"115,212","235,364","299,440",49,49,1.0000
2021/01/20-16:18,12.6,"107,261","223,086","285,347",51,51,1.0000
2021/01/20-16:19,13.5,"113,900","232,868","296,446",52,52,1.0000
2021/01/20-16:20,14.3,"120,792","242,903","307,799",53,53,1.0000
2021/01/20-16:21,12.8,"109,943","226,490","289,053",47,47,1.0000
2021/01/20-16:22,13.7,"116,657","236,346","300,227",49,49,1.0000
2021/01/20-16:23,12.0,"104,457","218,119","279,472",51,51,1.0000
2021/01/20-16:24,12.9,"110,938","227,742","290,413",52,52,1.0000
2021/01/20-16:25,13.7,"117,673","237,619","301,608",52,52,1.0000
2021/01/20-16:26,10.1,"83,267","189,870","248,263",47,47,1.0000
2021/01/20-16:27,11.0,"89,179","198,924","258,636",49,49,1.0000
2021/01/20-16:28,10.4,"85,250","192,729","251,489",51,51,1.0000
2021/01/20-16:29,11.2,"91,232","201,854","261,932",52,52,1.0000
2021/01/20-16:30,12.1,"97,622","211,437","272,855",52,52,1.0000
2021/01/20-16:31,10.7,"88,921","197,688","256,988",47,47,1.0000
2021/01/20-16:32,11.6,"95,160","207,121","267,762",49,49,1.0000
2021/01/20-16:33,11.4,"94,210","205,501","265,861",51,51,1.0000
2021/01/20-16:34,12.3,"100,653","215,139","276,838",52,52,1.0000
2021/01/20-16:35,13.1,"107,242","224,871","287,887",52,52,1.0000
2021/01/20-16:36,11.0,"92,036","201,936","261,712",47,47,1.0000
2021/01/20-16:37,11.9,"98,234","211,277","272,371",49,49,1.0000
2021/01/20-16:38,11.2,"92,829","203,347","263,382",50,50,1.0000
2021/01/20-16:39,12.0,"99,119","212,780","274,133",51,51,1.0000
2021/01/20-16:40,12.9,"105,716","222,571","285,263",52,52,1.0000
2021/01/20-16:41,11.8,"98,751","211,588","272,596",48,48,1.0000
2021/01/20-16:42,12.7,"105,125","221,053","283,356",49,49,1.0000
2021/01/20-16:43,12.0,"101,474","215,136","276,489",50,50,1.0000
2021/01/20-16:44,12.9,"107,931","224,683","287,333",51,51,1.0000
2021/01/20-16:45,13.7,"114,748","234,643","298,611",52,52,1.0000
2021/01/20-16:46,11.6,"95,065","207,026","267,666",47,47,1.0000
2021/01/20-16:47,12.4,"101,538","216,641","278,599",48,48,1.0000
2021/01/20-16:48,11.5,"94,752","206,301","266,769",50,50,1.0000
2021/01/20-16:49,12.3,"101,192","215,883","277,669",51,51,1.0000
2021/01/20-16:50,13.2,"107,885","225,719","288,822",51,51,1.0000
2021/01/20-16:51,11.3,"93,586","204,465","264,652",47,47,1.0000
2021/01/20-16:52,12.1,"99,976","213,998","275,502",48,48,1.0000
2021/01/20-16:53,12.0,"99,855","213,413","274,723",50,50,1.0000
2021/01/20-16:54,12.9,"106,460","223,161","285,789",51,51,1.0000
2021/01/20-16:55,13.7,"113,320","233,163","297,109",51,51,1.0000
2021/01/20-16:56,10.4,"84,306","191,837","250,619",47,47,1.0000
2021/01/20-16:57,11.2,"90,426","201,099","261,199",48,48,1.0000
2021/01/20-16:58,10.5,"85,234","193,125","252,059",50,50,1.0000
2021/01/20-16:59,11.3,"91,383","202,417","262,668",51,51,1.0000
2021/01/20-17:00,12.2,"97,785","211,961","273,530",51,51,1.0000
2021/01/20-17:01,10.0,"82,032","188,274","246,516",47,47,1.0000
2021/01/20-17:02,10.9,"88,047","197,433","256,992",48,48,1.0000
2021/01/20-17:03,10.6,"86,022","194,170","253,212",50,50,1.0000
2021/01/20-17:04,11.4,"92,191","203,482","263,842",51,51,1.0000
2021/01/20-17:05,12.3,"98,667","213,153","274,852",51,51,1.0000
2021/01/20-17:06,9.8,"79,472","184,787","242,640",47,47,1.0000
2021/01/20-17:07,10.7,"85,466","193,975","253,168",48,48,1.0000
2021/01/20-17:08,10.3,"82,428","189,495","248,083",50,50,1.0000
2021/01/20-17:09,11.1,"88,564","198,825","258,752",51,51,1.0000
2021/01/20-17:10,12.0,"94,957","208,412","269,679",52,52,1.0000
2021/01/20-17:11,10.5,"84,605","192,702","251,722",47,47,1.0000
2021/01/20-17:12,11.4,"90,878","202,220","262,601",49,49,1.0000
2021/01/20-17:13,11.3,"90,544","201,526","261,756",50,50,1.0000
2021/01/20-17:14,12.2,"97,049","211,277","272,868",52,52,1.0000
2021/01/20-17:15,13.1,"103,816","221,290","284,241",52,52,1.0000
2021/01/20-17:16,12.4,"101,085","216,137","278,074",48,48,1.0000
2021/01/20-17:17,13.3,"107,918","226,216","289,514",49,49,1.0000
2021/01/20-17:18,12.9,"106,243","223,150","285,864",51,51,1.0000
2021/01/20-17:19,13.8,"113,226","233,378","297,454",52,52,1.0000
2021/01/20-17:20,14.7,"120,470","243,869","309,305",53,53,1.0000
2021/01/20-17:21,12.8,"107,070","223,461","285,959",48,48,1.0000
2021/01/20-17:22,13.7,"114,011","233,648","297,508",49,49,1.0000
2021/01/20-17:23,12.7,"106,188","222,116","284,420",51,51,1.0000
2021/01/20-17:24,13.5,"113,092","232,266","295,931",52,52,1.0000
2021/01/20-17:25,14.4,"120,258","242,677","307,703",53,53,1.0000
2021/01/20-17:26,11.0,"92,665","202,359","262,049",48,48,1.0000
2021/01/20-17:27,11.8,"99,066","212,006","273,057",49,49,1.0000
2021/01/20-17:28,11.9,"99,917","213,011","274,127",51,51,1.0000
2021/01/20-17:29,12.8,"106,592","222,932","285,409",52,52,1.0000
2021/01/20-17:30,13.6,"113,529","233,115","296,953",53,53,1.0000
2021/01/20-17:31,11.5,"97,593","209,348","269,901",48,48,1.0000
2021/01/20-17:32,12.4,"104,160","219,161","281,075",49,49,1.0000
2021/01/20-17:33,12.0,"101,388","214,997","276,329",51,51,1.0000
2021/01/20-17:34,12.9,"107,872","224,676","287,347",52,52,1.0000
2021/01/20-17:35,13.8,"114,615","234,613","298,623",53,53,1.0000
2021/01/20-17:36,11.3,"95,789","206,616","266,781",48,48,1.0000
2021/01/20-17:37,12.1,"102,049","216,071","277,575",49,49,1.0000
2021/01/20-17:38,11.4,"95,985","207,224","267,562",51,51,1.0000
2021/01/20-17:39,12.2,"102,196","216,578","278,234",52,52,1.0000
2021/01/20-17:40,13.1,"108,660","226,185","289,159",53,53,1.0000
2021/01/20-17:41,11.8,"100,795","213,735","274,785",48,48,1.0000
2021/01/20-17:42,12.7,"107,143","223,225","285,594",49,49,1.0000
2021/01/20-17:43,12.4,"106,153","221,257","283,215",50,50,1.0000
2021/01/20-17:44,13.3,"112,697","230,943","294,219",52,52,1.0000
2021/01/20-17:45,14.1,"119,494","240,883","305,476",52,52,1.0000
2021/01/20-17:46,12.3,"101,717","216,202","277,901",47,47,1.0000
2021/01/20-17:47,13.1,"108,210","225,839","288,855",49,49,1.0000
2021/01/20-17:48,13.0,"107,882","225,046","287,869",50,50,1.0000
2021/01/20-17:49,13.8,"114,591","234,898","299,039",52,52,1.0000
2021/01/20-17:50,14.7,"121,554","245,004","310,462",52,52,1.0000
2021/01/20-17:51,13.2,"110,694","228,476","291,558",47,47,1.0000
2021/01/20-17:52,14.0,"117,254","238,128","302,506",49,49,1.0000
2021/01/20-17:53,13.4,"113,615","232,428","295,941",50,50,1.0000
2021/01/20-17:54,14.3,"120,258","242,162","306,972",52,52,1.0000
2021/01/20-17:55,15.1,"127,151","252,146","318,252",52,52,1.0000
2021/01/20-17:56,12.1,"102,415","216,334","277,795",47,47,1.0000
2021/01/20-17:57,12.9,"108,664","225,674","288,431",49,49,1.0000
2021/01/20-17:58,12.7,"106,616","222,595","284,921",50,50,1.0000
2021/01/20-17:59,13.5,"113,031","232,101","295,723",52,52,1.0000
2021/01/20-18:00,14.3,"119,695","241,857","306,775",52,52,1.0000
2021/01/20-18:01,11.9,"99,688","212,783","273,898",47,47,1.0000
